Title-Code,Title Name,Hindi Title,Register Serial No,Regn No.,Owner Name,State,Publication City/District,Periodity
GUJGUJ13796,MAHILA KI AWAZ,महिला की आवाज़,115393.0,GUJGUJ/2011/42836,SHARDABEN JAGDISHBHAI CHAUHAN,GUJ,SURENDRANAGAR,W
GUJGUJ14206,AAP KI AWAZ,आप की आवाज़,124750.0,GUJGUJ/2012/52195,PARMESHWAR SHARVAN SONAVE,GUJ,VADODARA,F
GUJGUJ17669,VADODARA NO AWAZ,nan,158602.0,GUJGUJ/2021/86047,ABDUL RASIDBHAI MEMON,GUJ,VADODARA,W
GUJGUJ16787,ZULM KI AWAZ,nan,145854.0,GUJGUJ/2017/73299,KAHAR NILESH HARIDAS,GUJ,VADODARA,W
GUJGUJ16496,HAMARE WATAN KI AWAZ,nan,140373.0,GUJGUJ/2016/67818,JADAV RANJITSINH RANABHAI,GUJ,VIRAMGAM,D
HARHIN02833,PRESS KI AWAZ,प्रेस की आवाज़,68838.0,68838/ 96,RAJESH GUPTA,HAR,AMBALA,D
HARHIN11548,NARAINGARH KI AWAZ,नारायणगढ़ की आवाज,159184.0,HARHIN/2023/86629,RAVI SHARMA,HAR,AMBALA,M
HARHIN01792,AMBALA KI AWAZ,अम्बाला की आवाज़,51390.0,51390/ 91,RAJ KUMAR,HAR,AMBALA,W
HARURD00016,AWAZ-E-HIND,आवाज़-ए-हिन्द,12439.0,12439/ 64,PUNJAB STATE YOUTH CONGRESS,HAR,AMBALA,W
HARURD00191,AWAZ-E-HIND,आवाज़-ए-हिन्द,10031.0,10031/ 64,OM PARKASH MANI,HAR,AMBALA,W
HARHIN04638,HARYANA KI AAWAZ,हरयाणा की आवाज़,109795.0,HARHIN/2009/37238,MUKESH KUMAR ROHILLA,HAR,BHIWANI,D
HARHIN00486,HAM DO KI AWAZ,हम दो की आवाज़,26310.0,26310/ 74,RAM KUMAR AGGARWAL,HAR,BHIWANI,F
HARHIN00229,BHIWANI KI AWAZ,भिवानी की आवाज़,26244.0,26244/ 74,DEEN DAYAL CHIRIPAL,HAR,BHIWANI,F
HARHIN02741,AWAZ-E-HARYANA,आवाज़-ए-हरयाणा,63676.0,63676/ 96,JITENDER KUMAR,HAR,FARIDABAD,W
HARHIN10917,TOHANA KI AWAZ,टोहाना की आवाज,146962.0,HARHIN/2016/74407,SAMARJEET SINGH BHATTI,HAR,FATEHABAD,W
HARHIN04890,RASHTRIYA AAWAZ,राष्ट्रीय आवाज़,105154.0,HARHIN/2010/32597,AVESH CHAUHAN,HAR,GURUGRAM,F
HARHIN00144,AWAZ KA DHAMAKA,आवाज़ का धमाका,46679.0,46679/ 88,MANISH SHARMA,HAR,GURUGRAM,Q
HARHIN11590,AWAZ BARWALA,nan,,nan,VIRENDER KUMAR,HAR,HISAR,M
HARHIN11402,YUVA AWAZ,nan,,nan,RAGHUBIR SINGH,HAR,HISAR,M
HARHIN01599,WAQT KI AWAZ,वक़्त की आवाज़,380.0,380/ 57,MADAN LAL BAGHI,HAR,HISSAR,W
HARHIN11104,NARWANA KI AWAZ,नरवाना की आवाज,150502.0,HARHIN/2019/77947,BINTU SINGH,HAR,JIND,M
HARHIN03270,KARNAL KI AWAZ,करनाल की आवाज़,26380.0,26380/ 75,KRISHAN KUMAR MEHTA,HAR,KARNAL,M
HARHIN11479,NIRDOSH KI AWAZ,निर्दोष की आवाज,158515.0,HARHIN/2022/85960,JASPAL,HAR,KARNAL,W
HARHIN11558,DESH HIT KI BULAND AAWAZ,nan,,UR,SUMIT GOEL,HAR,KURUKSHETRA,M
HARHIN11457,KANINA KI AWAZ,nan,,nan,DR HOSHIAR SINGH YADAV,HAR,MAHENDRAGARH,A
HARHIN04331,MEWAT KI AWAZ,मेवात की आवाज,96760.0,HARHIN/2008/24203,SURENDRA DUA,HAR,MEWAT,W
HARBIL01766,KASHYAP AWAZ,कश्यप आवाज,147460.0,HARBIL/2017/74905,SHIV CHARAN KASHYAP,HAR,PANIPAT,HY
HARHIN02296,ZAMIDAR AWAZ,ज़मीदार आवाज़,51593.0,51593/ 94,SUMER SINGH YADAV,HAR,REWARI,W
HARHIN04884,RISHI KI AWAZ,ऋषि की आवाज,101575.0,HARHIN/2007/29018,SUBHASH CHAND BAJAJ,HAR,ROHTAK,D
HARHIN01029,NAV YUVAKON KI AWAZ,नव युवकों की आवाज़,30760.0,30760/ 78,SATPAL SINGH MALIK,HAR,ROHTAK,F
HARHIN11424,ROHTAK KI AAWAZ,nan,157743.0,HARHIN/2022/85188,SUNIL KUMAR,HAR,ROHTAK,M
HARHIN01224,RISHI KI AWAZ,ऋषि की आवाज़,51443.0,51443/ 91,SUBHASH CHAND BAJAJ,HAR,ROHTAK,W
HARHIN11281,SIRSA KI AAWAZ,सिरसा की आवाज़,153254.0,HARHIN/2021/80699,SONU SHARMA,HAR,SIRSA,D
HPHIN01074,AWAZ E SHAHPUR,nan,,nan,ASHISH SINGH,HP,KANGRA,W
HPHIN00388,HIM JAN AWAZ,हिम जन आवाज़,66145.0,66145/ 96,VIVEK PATHANIA,HP,KANGRA,W
HPHIN00460,AWAZ E HIMACHAL,आवाज़ ए हिमाचल,16082.0,16082/ 68,PALDAN MUSAFIR,HP,KULLU,W
HPHIN01002,AWAZ JANADESH,आवाज़ जनादेश,141742.0,HPHIN/2016/69187,RAJESH RADHAIK,HP,SHIMLA,W
HPURD00460,PARBAT KI AWAZ,पर्बत की आवाज़,22379.0,22379/ 71,RAM RATTAN PAUL,HP,SHIMLA,W
HPHIN00486,PARBAT KI AWAZ,पर्बत की आवाज़,42362.0,42362/ 85,AMBA CHARAN,HP,SHIMLA,W
HPHIN00642,GARIB KI AWAZ,गरीब की आवाज़,91596.0,HPHIN/2007/19039,K.R. ARYA,HP,UNA,W
JHAHIN00971,AWAZ,आवाज,150760.0,JHAHIN/2019/78205,AWAZ PRAKASHAN PVT. LTD.,JHA,DEOGHAR,D
JHAHIN00748,AWAZ,आवाज़,3591.0,3591/ 57,AWAZ PRAKASHAN PVT. LTD.,JHA,DHANBAD,D
JHAHIN00958,AWAZ,आवाज,149552.0,JHAHIN/2018/76997,AWAZ PRAKASHAN PVT. LTD.,JHA,HAZARIBAG,D
JHAHIN01000,JANHIT KI AWAZ,nan,,nan,AZHAR IQBAL,JHA,LOHARDAGA,M
JHAHIN00942,INSAF KI AAWAZ SOCIETY NEWS,इंसाफ की आवाज़ सोसाइटी न्यूज़,148299.0,JHAHIN/2017/75744,INSAF KI AWAZAN SOCIETY,JHA,PURBI SINGHBHUM,W
JHAHIN00876,AWAZ,आवाज,58976.0,58976/ 94,AWAZ PRAKASHAN PVT. LTD.,JHA,PURBI SINGHBHUM/ JAMSHEDPUR,D
JHAHIN01021,SUBE KI BULAND AAWAZ,nan,,nan,AKARSH ANAND,JHA,RANCHI,D
JHAHIN00344,JAMHURIYAT KI AAWAZ,जम्हूरियत की आवाज,102605.0,JHAHIN/2009/30048,YASMIN BEGUM,JHA,RANCHI,W
JHAHIN00960,SHYAHI KI AWAZ,स्याही की आवाज,150647.0,JHAHIN/2019/78092,AMEER AHMED HASHMI,JHA,SIMDEGA,W
JKURD01217,AWAZ E BARSAGEER,nan,,nan,NAZIR AHMAD SHAH,JK,ANANTNAG,M
JKURD01055,AWAZI E SARHAD,आवाज़ी ए सरहद,109678.0,JKURD/2011/37121,SHAMEEMA AKHTER,JK,BARAMULA,D
JKURD01059,AWAZ E CHENAB,आवाज़ ए चेनाब,115304.0,JKURD/2011/42747,ISHTYAK AHMED MALIK,JK,DODA,D
JKURD00985,HAQNAWAZ,हक़नवाज़,104903.0,JKURD/2008/32346,MERAJ-UD-DIN DAR,JK,GANDERBAL,D
JKURD00536,QAUMI AWAZ,क़ौमी आवाज़,19861.0,19861/ 66,J&K PRADESH CONGRESS COMMITTEE,JK,JAMMU,D
JKBIL00076,AWAZ-E-GUJAR,आवाज़-ए-गुजर,66142.0,66142/ 95,GURJAR DESH CHARITABLE TRUST,JK,JAMMU,M
JKURD00065,AWAZE HAQ,आवाज़े हक़,17539.0,17539/ 69,RAJ KUMAR GUPTA,JK,JAMMU,W
JKURD00620,LOK AWAZ,लोक आवाज़,17652.0,17652/ 69,S TARLOK SINGH ADOL,JK,JAMMU,W
JKURD00996,AWAZ E JAMMU,आवाज़ ए जम्मू,25692.0,25692/ 73,TILAK RAJ SHARMA,JK,JAMMU,W
JKURD00066,AWAZ-E-JAHAN,आवाज़-ए-जहान,28985.0,28985/ 68,PROVINCIAL SECRETARY J&K PROUTIST FORW OF INDIA,JK,JAMMU,W
JKHIN00405,JAN AWAZ PATRIKA,nan,158251.0,JKHIN/2020/85696,PRABH DAYAL,JK,KATHUA,W
JKBIL00327,AWAZ E PIR PANJAL,nan,,nan,KOHINOOR EDUCATIONAL CHARITABLE TRUST,JK,RAJAURI,D
JKBIL00274,BE KHOF AWAZ,बे खौफ आवाज़,115189.0,JKBIL/2012/42632,ABDUL MAJID NAIK,JK,SHOPIAN,W
JKURD01020,AWAZI KHALAQ,अवाज़ी ख़लाक़,102159.0,JKURD/2009/29602,SHAMAS-UD-DIN SHAMIM,JK,SRINAGAR,D
JKBIL00184,WADI KI AWAZ,वादी की आवाज,43645.0,43645/ 85,GHULAM NABI SHAIDA,JK,SRINAGAR,D
JKENG00811,AWAZI KASHMIR,अवाज़ी कश्मीर,108154.0,JKENG/2010/35597,ARSHID RASOOL BHAT,JK,SRINAGAR,W
KARBIL01943,MERI AWAZ SUNO,मेरी आवाज़ सुनो,131120.0,KARBIL/2014/58565,R. IRFAN KHAN,KAR,BANGALORE(NORTH),M
KARURD00209,NAWAZISH,नवाज़िश,29902.0,29902/ 79,KHAJA NOORUDDIN IQBAL,KAR,BENGALURU URBAN,D
KARKAN28683,KHALAM KI AWAZ,nan,,nan,B K BHARATHNAG,KAR,BIDAR,D
KARHIN00018,BIDAR KEE AAWAZ,बीदर की आवाज़,36603.0,36603/ 79,QUAZI ARSHED ALI,KAR,BIDAR,D
KARURD00878,AAWAZ E KARNATAK,nan,149194.0,UR,SYED ABDUL KAREEM,KAR,RAMANAGARA,D
MAHMAR32730,LOKAWAZ,लोकावाज़,100593.0,MAHMAR/2008/28036,NIRMAL S. MUTHA,MAH,AHMADNAGAR,D
MAHMAR44543,ABHIYANTA AWAZ,अभियंता आवाज़,130978.0,MAHMAR/2014/58423,SALIM SHAKIL PATHAN,MAH,AHMADNAGAR,M
MAHMAR41032,BHATMICHA AWAZ,भत्मीचा आवाज़,118441.0,MAHMAR/2012/45884,SAYYAD AHMED MAHEMUD,MAH,AHMADNAGAR,M
MAHMAR44167,MAHA BATMICHA AWAZ,महा बातमीचा आवाज,132215.0,MAHMAR/2014/59660,JUBBER AHMED SAYYAD,MAH,AHMADNAGAR,W
MAHMAR44458,AAWAZ KAYDYACHA,आवाज़ कायद्याचा,129597.0,MAHMAR/2014/57042,RIYAZ KHAN HABIB KHAN,MAH,AHMADNAGAR,W
MAHBIL09815,RANGREZ KI AWAZ,nan,143926.0,MAHBIL/2016/71371,SHAIKH MOIN RANGARI,MAH,AKOLA,W
MAHHIN11392,AWAZ-E-BHARAT,आवाज ए भारत,158928.0,MAHHIN/2023/86373,RASIKA JAWANJAL,MAH,AKOLA,W
MAHBIL10057,BERAR KI AWAZ,बेरार की आवाज,150761.0,MAHBIL/2018/78206,ANWAR AHMAD KHAN SALABAT KHAN,MAH,AKOLA,W
MAHMAR50715,AKOLACHA AAWAZ,nan,154316.0,MAHMAR/2021/81761,SHARAD KESHAV SHEGOKAR,MAH,AKOLA,W
MAHHIN08943,AWAZ-E-BHARAT,आवाज़-ए-भारत,76883.0,MAHHIN/1998/04326,RASIKA JAWANJAL,MAH,AMARAWATI,W
MAHMAR43575,LOKSHAHI AWAZ,लोकशाही आवाज,135305.0,MAHMAR/2015/62750,AMOL SHREEKRUSHNA BABHULKAR,MAH,AMRAVATI,W
MAHMAR51015,BHUMI PUTRACHA AAWAZ,nan,155752.0,MAHMAR/2021/83197,SARANG SHASHIKANT KOLHE,MAH,AMRAVATI,W
MAHURD01730,AWAZ AWAM KI,आवाज़ अवाम की,83785.0,MAHURD/2003/11228,RIZWANUR RAHMAN,MAH,AMRAVATI,W
MAHBIL03226,MELGHAT KI AWAZ,मेलघाट की आवाज़,73554.0,MAHBIL/2000/00997,AJAY R. JAISWAL,MAH,AMRAVATI,W
MAHMAR46092,SWAMINICHA AWAZ,स्वामिनीचा आवाज,135211.0,MAHMAR/2015/62656,PUSHPALATA RAJESH UMAK,MAH,AMRAVATI,W
MAHMAR28719,DEOGIRICHA AAWAZ,देवगिरीचा आवाज,90598.0,MAHMAR/2006/18041,M.P. JAMNIK,MAH,AURANGABAD,D
MAHURD02492,AWAZ AURANGABAD,nan,137244.0,MAHURD/2015/64689,ASMA GHOUS MOHIUDDIN QUAZI,MAH,AURANGABAD,W
MAHMAR09727,AVISHKAR VA AAWAZ,आविष्कार व आवाज़,59823.0,59823/ 93,ARUN MARUTI KAKDE,MAH,AURANGABAD,W
MAHMAR51469,MERI AWAZ SUNO,nan,153116.0,MAHMAR/2021/80561,S.K. GULAM NABI S.K. CHAND,MAH,AURANGABAD,W
MAHMAR03745,INSAF KI AWAZ,nan,158001.0,MAHMAR/2022/85446,WASIM GULAMNABI SHAIKH,MAH,AURANGABAD,W
MAHHIN09988,AAWAZ E MAJLIS,nan,,UR,SHAIKH AMAR,MAH,BEED,W
MAHBIL10117,AWAZ BHANDARA,nan,152912.0,MAHBIL/2021/80357,SHAMSHER ABDUL WAHAB KHAN,MAH,BHANDARA,W
MAHMAR36076,MARATHI MANACHA AAWAZ,मराठी मानाचा आवाज़,131003.0,MAHMAR/2010/58448,AVINASH SHRIKRISHNA DALVI,MAH,BULDANA,D
MAHMAR49439,VARHADI AWAZ,nan,,UR,MAHENDRA BHANIRAMJI VYAS,MAH,BULDANA,DE
MAHHIN10266,MALKAPUR KI AWAZ,मलकापूर की आवाज़,155716.0,MAHHIN/2022/83161,MOHAMMAD SHAKIR SHAIKH NAZIR QURAISHI,MAH,BULDANA,W
MAHMAR49474,BULDANA KI AWAZ,बुलडाणा की आवाज,149830.0,MAHMAR/2018/77275,MOINUDDIN ZAHIRUDDIN QUAZI,MAH,BULDANA,W
MAHMAR49411,CHANDRAPUR CHA AWAZ,चंद्रपुर चा आवाज़,62354.0,62354/ 94,VIJAY SAMBHAJI PANDHARE,MAH,CHANDRAPUR,W
MAHBIL06758,DNYANESHWARI AWAZ,ज्ञानेश्वरी आवाज,127318.0,MAHBIL/2014/54763,MANISHA TULSHI RAM THUNEKAR,MAH,CHANDRAPUR,W
MAHMAR22262,NIRBHID AWAZ,निर्भीड आवाज़,69894.0,69894/ 97,SHATRUGHNA GANGARAMJI AWASANE,MAH,CHANDRAPUR,W
MAHHIN05422,PALGHAR KI AWAZ,पालघर कि आवाज,94477.0,MAHHIN/2006/21920,K.V.NARAYANAN,MAH,DAHANU (THANE),W
MAHMAR45831,RAYATECHA AWAZ,nan,146786.0,MAHMAR/2016/74231,HARESH DAGDULAL BAFNA,MAH,DHULE,D
MAHMAR48492,GRAMASTHA AWAZ,nan,143904.0,MAHMAR/2017/71349,GANESH DAGA PATIL,MAH,DHULE,F
MAHMAR41699,BULAND AAWAZ,बुलंद आवाज़,120958.0,MAHMAR/2013/48402,PRABHAKAR NATTHU WAGH,MAH,DHULE,W
MAHMAR37269,KHANDESH AWAZ,खानदेश आवाज़,111739.0,MAHMAR/2010/39182,THAKUR NARENDRA PITAMBAR,MAH,DHULE,W
MAHMAR47335,AWAZ SAMRAT,आवाज सम्राट,138894.0,MAHMAR/2016/66339,SHAILESH KAILAS GARDE,MAH,DHULE,W
MAHMAR47512,SARVANCHA AWAZ,nan,,UR,PATIL SUNIL DATTATRAY,MAH,DHULE,W
MAHMAR50166,AAWAZ MARATHWADYACHA,nan,,nan,SHANKARRAO SAMBHAJI KHARATE,MAH,HINGOLI,D
MAHMAR52528,SHETKARYANCHA BULAND AWAZ,nan,,UR,PRBHKAR SOPAN PRDHAN,MAH,JALNA,D
MAHMAR51037,INSAF KI AWAZ,nan,152790.0,MAHMAR/2021/80235,WASIM GULAMNABI SHAIKH,MAH,JALNA,W
MAHMAR39983,JALNA KI AWAZ,जलना की आवाज़,118796.0,MAHMAR/2012/46239,RAHUL SAMSON SHINDE,MAH,JALNA,W
MAHMAR36323,MERI AWAZ SUNO,मेरी आवाज़ सुनो,105361.0,MAHMAR/2010/32804,S.K. GULAM NABI S.K. CHAND,MAH,JALNA,W
MAHMAR52849,MAHANAGAR KI AWAZ,nan,,nan,DINESH CHUNNILALJI NAND,MAH,JALNA,W
MAHMAR29588,JAN MATA CHA AWAZ,जन मता चा आवाज़,97950.0,MAHMAR/2006/25393,SIDDHESHWAR BADRINATH UBALE,MAH,"JALNA,MAHARASHTRA",W
MAHHIN08112,ALPSHANKANYAK AWAZ,ALPSHANKANYAK AWAZ,114226.0,MAHHIN/2010/41669,SHAIKH BASHEER,MAH,LATUR,W
MAHMAR46177,JANEKTA AWAZ,जनएकता आवाज,135989.0,MAHMAR/2015/63434,IRFAN RAHEMAN SHAIKH,MAH,LATUR,W
MAHMAR51840,DHARDAR AAWAZ,nan,155493.0,MAHMAR/2022/82938,VAIJANATH DHONDU KAPRATWAR,MAH,LATUR,W
MAHMAR33282,LATURCHA AWAZ,लातुरचा आवाज़,104381.0,MAHMAR/2009/31824,A.C. GIDDE,MAH,LATUR,W
MAHMAR52242,SATYACHI AAWAZ,nan,,nan,KHADIR IMAM SHAIKH,MAH,LATUR,W
MAHMAR49441,UDGIRCHA AWAZ,nan,,nan,SHRIKRUSHN GOVINDRAO CHAVHAN,MAH,LATUR,W
MAHMAR52250,SATYCHI AAWAZ,nan,,nan,KHADIR IMAM SHAIKH,MAH,LATUR,W
MAHMAR45784,ASHMITECHA AWAZ,अश्मितेचा आवाज़,134109.0,MAHMAR/2015/61554,IRFAN RAHAMAN SHAIKH,MAH,LATUR,W
MAHHIN08908,NIRBHAY AAWAZ,निर्भय आवाज़,124807.0,MAHHIN/2013/52252,ARUN VASANT KONDVILKAR,MAH,MUMBAI,A
MAHBIL09735,DINI AWAZ,nan,27987.0,27987/ 75,DINI AVAZ COMMITTEE,MAH,MUMBAI,BM
MAHHIN08468,SANWAD SHIKALGAR JANMAT KI AAWAZ,संवाद शिकलगार जनमत की आवाज,128826.0,MAHHIN/2012/56271,SHIKALGAR JAMAT TRUST,MAH,MUMBAI,BM
MAHMAR44828,CHOUFER AAWAZ,चौफेर आवाज,130761.0,MAHMAR/2014/58206,DATTATRAYA RAMCHANDRA KHANDGE,MAH,MUMBAI,D
MAHURD01470,QAUMI AWAZ,क़ौमी आवाज़,37614.0,37614/ 81,ASSOCIATED JOURNALS LTD.,MAH,MUMBAI,D
MAHHIN09531,KAILASH BHUMI KI AWAZ,कैलाश भूमि की आवाज,140009.0,MAHHIN/2016/67454,AJAY KAILASH SINGH,MAH,MUMBAI,M
MAHENG10499,MAZDOOR AAWAZ,मजदूर आवाज,90234.0,MAHENG/2006/17677,NATIONAL RAILWAY MAZDOOR UNION,MAH,MUMBAI,M
MAHMAR35529,KHARA AAWAZ,खरा आवाज़,103519.0,MAHMAR/2009/30962,GAJANAN NAMDEO NIMBOKAR,MAH,MUMBAI,M
MAHBIL00863,PHONE AWAZ,फ़ोन आवाज़,11649.0,11649/ 66,ALL INDIA (P.T) ADMINISTRATIVE OFFICE EMPLOYEES ASSOCIATION,MAH,MUMBAI,M
MAHURD00119,AWAZ E QUREISHI,आवाज़ ए कुरैशी,49937.0,49937/ 90,NASIR AHMED QUREISHI,MAH,MUMBAI,M
MAHHIN03634,AAWAZ KI DAYARE,आवाज़ के दायरे,74749.0,MAHHIN/2000/02192,DINESH SINGH,MAH,MUMBAI,M
MAHMAR43728,NIRBHAY AAWAZ,निर्भय आवाज़,126940.0,MAHMAR/2014/54385,ARUN VASANT KONDVILKAR,MAH,MUMBAI,M
MAHURD01426,AWAZ KI DUNIYA,आवाज़ की दुनिया,11584.0,11584/ 66,MOHAMED USMAN AAZIZ,MAH,MUMBAI,M
MAHHIN04374,SHAHAR KI AAWAZ,शहर की आवाज़,82779.0,MAHHIN/2002/10222,ABBAS MOHAMMED SHAIKH,MAH,MUMBAI,W
MAHHIN09822,JAN VIKAS AWAZ,जन विकास आवाज,147004.0,MAHHIN/2016/74449,JAISWAR SANTOSH VANSHRAJ,MAH,MUMBAI,W
MAHHIN09390,ZULM KE KHILAF AWAZ,जुल्म के खिलाफ आवाज,132554.0,MAHHIN/2014/59999,ASGHAR AMIN SHAH,MAH,MUMBAI,W
MAHHIN03989,MUMBAI KI AWAZ,मुंबई की आवाज़,78051.0,MAHHIN/2001/05494,SHAFIULLAH KHAN,MAH,MUMBAI,W
MAHHIN01279,VICHAR AUR AWAZ,विचार और आवाज़,43654.0,43654/ 85,SUKHADEV SINGH MEHRA,MAH,MUMBAI,W
MAHBIL04726,AAP KI AWAZ,आप की आवाज,92196.0,MAHBIL/2006/19639,ANJAN BIKRAM GOSWAMI,MAH,MUMBAI,W
MAHURD00120,AWAZ-E-WATAN,आवाज़-ए-वतन,9241.0,9241/ 63,ISMAIL KHWAJA HUSAIN,MAH,MUMBAI,W
MAHHIN06785,VIDARBHA KI AWAZ,विदर्भ की आवाज़,95497.0,MAHHIN/2008/22940,SATISH PIMPLE,MAH,NAGPUR,W
MAHMAR51490,JAN NAYAK AWAZ,nan,156914.0,MAHMAR/2023/84359,SOPAN SHANKAR BETAL,MAH,NAGPUR,W
MAHMAR29660,ADIVASI AWAZ,आदिवासी आवाज़,95504.0,MAHMAR/2006/22947,MAHADU SHANKAR GAVIT,MAH,NANDURBAR,W
MAHMAR44360,NANDGAON AWAZ,नांदगाव आवाज,138659.0,MAHMAR/2014/66104,SONAWANE BHAGWAN NAMDEO,MAH,NASHIK,D
MAHURD01398,AWAMI AWAZ,अवामी आवाज़,32041.0,32041/ 58,JAMEEL AHMED,MAH,NASHIK,W
MAHURD02208,AWAZ E SADAKAT,आवाज़ ए सदाकत,108805.0,MAHURD/2010/36248,SHAIKH AHMED (ALIAS MUNNA) SHAIKH SHABBIR,MAH,NASHIK,W
MAHMAR50106,KARMACHARYANCHA AWAZ,nan,,nan,MANISHA VAIBHAV BHOSALE,MAH,NASHIK,W
MAHURD02590,HASHMI AWAZ,nan,147990.0,MAHURD/2017/75435,SAMIULLAH ABDUL LATIF ANSARI,MAH,NASHIK,W
MAHMAR50098,PARBHANI AAWAZ,nan,153139.0,MAHMAR/2021/80584,RAMESHWAR KASHINATH JIRWANKAR,MAH,PARBHANI,DE
MAHMAR42573,PUNERI AWAZ,पुणेरी आवाज,128421.0,MAHMAR/2014/55866,NITIN KASHINATH PATIL,MAH,PUNE,D
MAHMAR36132,BARAMATI CHA AWAZ,बारामती चा आवाज़,104928.0,MAHMAR/2010/32371,UMESH RAMKISHAN DUBE,MAH,PUNE,F
MAHMAR52352,AAWAZ DO,nan,160553.0,MAHMAR/2023/87998,LALASAHEB BABAJI GAIKWAD,MAH,PUNE,W
MAHMAR50541,AAWAZ NEWS,nan,154134.0,MAHMAR/2021/81579,GOPAL DAGDU PARDESHI,MAH,PUNE,W
MAHMAR04558,PIMPRI CHINCHWAD AWAZ,पिम्परी चिंचवड आवाज़,43758.0,43758/ 84,PANDURANG BHAGUJA JAGTAP,MAH,PUNE,W
MAHMAR42951,SANGHARSHACHA AWAZ,संघर्षाचा आवाज़,125460.0,MAHMAR/2013/52905,YASHODA UTTARASHWAR SONAWANE,MAH,PUNE,W
MAHURD01708,KOKAN KI AWAZ,कोंकण की आवाज़,77257.0,MAHURD/2001/04700,DILDAR MOHD. SHAFI PURKAR,MAH,RAIGAD,W
MAHMAR39013,MAHADCHA AWAZ,महाडचा आवाज़,112894.0,MAHMAR/2011/40337,AMANULLAH DILDAR PURKAR,MAH,RAIGAD,W
MAHMAR50281,AWAZ KOKANCHA,nan,153063.0,MAHMAR/2021/80508,VAIBHAV VIJAY PATIL,MAH,RAIGAD,W
MAHMAR44973,SHEKAPCHA AWAZ,शेकापचा आवाज,138398.0,MAHMAR/2015/65843,ADSULE AJIT VISHNU,MAH,RAIGAD,W
MAHMAR26709,RAIGADCHA AWAZ,रायगडा आवाज़,88758.0,MAHMAR/2005/16201,DILDAR SHAFI PURKAR,MAH,RAIGAD-ALIBAG,D
MAHMAR52150,DADAPLELA AAWAZ,nan,,nan,NARENDRA VASANT KAMBLE,MAH,SANGLI,M
MAHMAR36366,YASHWANTNAGAR AWAZ,यशवन्तनगर आवाज़,109400.0,MAHMAR/2010/36843,SHIVAJI RAMACHANDRA PALAVE,MAH,SOLAPUR,W
MAHMAR52898,YUVKANCHA AWAZ,nan,,nan,AKASH DADASAHEB KALE,MAH,SOLAPUR,W
MAHMAR45253,SOLAPUR AWAZ,सोलापूर आवाज,133899.0,MAHMAR/2015/61344,WASIM MD.SALAR DESHMUKH,MAH,SOLAPUR,W
MAHMAR42058,BAHUJAN AWAZ,बहुजन आवाज़,124230.0,MAHMAR/2013/51675,BHALAHANKAR ANNASAHEB NAMDEO,MAH,SOLAPUR,W
MAHBIL10312,TEZ AAWAZ TIMES,nan,,nan,ABUHZAIFA ABDUL SALAM ANSARI,MAH,THANE,BM
MAHHIN06432,THANE KI AAWAZ,थाने की आवाज़,94235.0,MAHHIN/2007/21678,KAMAL R. DADHICH,MAH,THANE,D
MAHBIL02993,ULHAS AWAZ,उल्हास आवाज़,20876.0,20876/ 71,BHAGWAN GOVINDRAM DANI,MAH,THANE,F
MAHHIN09875,PRAJAPATI AAWAZ,प्रजापति आवाज़,142580.0,MAHHIN/2016/70025,ASHOK PRAJAPATI,MAH,THANE,M
MAHHIN06655,SOU SAMAJ EK AAWAZ,सौ समाज एक आवाज़,99606.0,MAHHIN/2008/27049,AMRENDRA RAMANAND CHAUDHARY,MAH,THANE,W
MAHHIN06198,THANE KI AAWAZ,थाने की आवाज़,93397.0,MAHHIN/2007/20840,KAMAL R. DADHICH,MAH,THANE,W
MAHHIN07376,MUMBAI CITY AWAZ,मुंबई सिटी आवाज़,102323.0,MAHHIN/2009/29766,DHANWAN MOHANDAS TALREJA,MAH,THANE,W
MAHMAR53094,YUVADESH AWAZ,nan,,nan,MAYUR CHANDRASHEKHAR KULKARNI,MAH,THANE/ ULHASNAGAR,M
MAHMAR52769,LOKMADHYAM AWAZ JANATECHA,nan,,nan,PRANAY RAJENDRA DHOLE,MAH,WARDHA,W
MAHBIL05823,WARDHA KI AAWAZ,वर्धा की आवाज़,103680.0,MAHBIL/2009/31123,GANESH AMARCHANDJI BHUTADA,MAH,WARDHA,W
MAHMAR11988,ARVI AWAZ,अर्वी आवाज़,62978.0,62978/ 94,GAJAY BABARAO LAMBADE,MAH,WARDHA,W
MAHMAR42420,VIDARBHACHA AWAZ VIDARBHA MAZA,विदर्भाचा आवाज़ विदर्भ माज़ा,123994.0,MAHMAR/2013/51439,HARSHAL SHANKARRAO KALE,MAH,WARDHA,W
MAHMAR52768,LOKMADHYAM AWAZ JANATECHA,nan,,nan,PRANAY RAJENDRA DHOLE,MAH,WARDHA,W
MAHMAR23319,GARIB MANSACHI AWAZ,गरीब माणसाची आवाज़,82454.0,MAHMAR/2002/09897,NASIM PATEL RASHID PATEL,MAH,YAVATMAL,W
MAHHIN08991,AWAZ-E-BHARAT,आवाज़-ए-भारत,123291.0,MAHHIN/2013/50736,RASIKA JAWANJAL,MAH,YAVATMAL,W
MPHIN35938,USHMA KI AWAZ,nan,,nan,SHARIF AHMMD,MP,ASHOK NAGAR,D
MPHIN23517,KARNDHAR APKI AWAZ,कर्णधार आपकी आवाज़,108785.0,MPHIN/2009/36228,B.R.AGRAWAL,MP,ASHOK NAGAR,W
