Title-Code,Title Name,Hindi Title,Register Serial No,Regn No.,Owner Name,State,Publication City/District,Periodity
DELENG16030,ALL INDIA C. P. W. D. ENGINEERS TIMES,nan,95425.0,DELENG/2007/22868,SHANTI SWAROOP JAISWAL,DEL,DELHI,M
DELENG12019,POST GRADUATE MEDICINE(INDIAN EDITION),पोस्ट ग्रेजुएट मेडिसिन (इंडियन एडिशन),78843.0,DELENG/2002/06286,M/S IJCP PUBLICATION (P) LTD.,DEL,DELHI,M
DELENG13308,INVESTORS INDIA,nan,81100.0,DELENG/2002/08543,BAJAJ CAPITAL LTD.,DEL,DELHI,M
DELBIL07203,ALL INDIA ANTI CORRUPTION PRESS,आल इंडिया एंटी करप्शन प्रेस,100232.0,DELBIL/2009/27675,T.P.S. GRROVER,DEL,DELHI,M
DELHIN16050,DIALOGUE INDIA,डायलाग इंडिया,102646.0,DELHIN/2009/30089,ANUJ KUMAR AGRAWAL,DEL,DELHI,M
DELBIL07491,SALT & SPICES INDIA,साल्ट एंड स्पाइसेज इंडिया,108407.0,DELBIL/2010/35850,SATISH ARORA,DEL,DELHI,M
DELHIN27058,INDIA AAP TAK,nan,114589.0,DELHIN/2012/42032,SHAGUFTA YASMEEN,DEL,DELHI,M
DELBIL00862,INDIAN CUSTOMS & EXCISE,nan,47200.0,47200/ 86,"DEPTT OF PUBLICATION, CUSTOM & CENTAL EXCISE",DEL,DELHI,M
DELHIN01873,INDIAN TRADERS TIMES,nan,47280.0,47280/ 87,KAFEEL AHAMAED ANSARI,DEL,DELHI,M
DELHIN05308,PARIVARTAN NEWS INDIA,nan,55515.0,55515/ 91,NARENDRA VERMA,DEL,DELHI,M
DELHIN12512,SAMPARK INDIA,nan,88417.0,DELHIN/2005/15860,KULDEEP KUMAR,DEL,DELHI,M
DELHIN14374,ASTRO INDIA,एस्‍ट्रो इंडि‍या,93120.0,DELHIN/2007/20563,ATULYA NATH,DEL,DELHI,M
DELENG11200,INDIAN SOCIETY FOR TECHNICAL EDUCATION NEWS LETTER,nan,36975.0,36975/ 81,"SECRETARY, INDIAN SOCIETY FOR TECHNICAL EDUCATION.",DEL,DELHI,M
DELENG11199,INDIAN PRESS,nan,25696.0,25696/ 74,INDIA & EASTERN NEWSPAPERS SOCIETY,DEL,DELHI,M
DELBIL04004,INDIAN PANORAMA KALPATARU,nan,49194.0,49194/ 89,NOT GIVEN,DEL,DELHI,M
DELENG02769,INDIA AND THE GLOBE,nan,49218.0,49218/ 89,JASWANT SINGH VIRK,DEL,DELHI,M
DELENG07035,INDIA CALLING WESTERN,इंडिया कालिंग वेस्टर्न,833.0,833/ 57,"ALL INDIA RADIO,",DEL,DELHI,M
DELENG11096,CURRENT SALES TAX ACTS IN THE STATES OF INDIA,करेंट सेल्स टैक्स एक्ट्स इन द स्टेट्स ऑफ़ इंडिया,910.0,910/ 57,KULWANT RAI JAIN & OTHERS,DEL,DELHI,M
DELENG07049,INDIAN MEDICAL PRACTITIONER,इंडियन मेडिकल प्रैक्टिशनर,979.0,979/ 57,RAM KRISHAN BHARDWAJ,DEL,DELHI,M
DELURD00116,MUSLIM INDIA,nan,42811.0,42811/ 84,SYED SHAHBUDDIN,DEL,DELHI,M
DELENG08954,TELEMATICS INDIA NEWSLETTER,nan,57340.0,57340/ 94,VIMAT PUBLISHERS PVT. LTD,DEL,DELHI,M
DELENG14567,INDIAN JOURNAL OF FERTILISERS,nan,87370.0,DELENG/2005/14813,THE FERTILISER ASSOCIATION OF INDIA,DEL,DELHI,M
DELHIN11566,INDIAN JUNG,nan,79829.0,DELHIN/2001/07272,ALOK MOHAN,DEL,DELHI,M
DELENG17588,BUS COACH INDIA,बस कोच इंडिया,106662.0,DELENG/2010/34105,BALDEV SINGH BAL,DEL,DELHI,M
DELENG11181,INDIAN BUSINESS REVIEW,nan,16278.0,16278/ 68,SHRI M. RAM,DEL,DELHI,M
DELENG05989,TRACTOR INDIA,nan,21680.0,21680/ 70,GYAN PRAKASH,DEL,DELHI,M
DELBIL05995,LIVING INDIA,nan,87965.0,DELBIL/2005/15408,VINTAGE STUDIO PRIVATE LIMITED,DEL,DELHI,M
DELBIL11637,INDIA GALLUP,nan,151077.0,DELBIL/2019/78522,PRANAV GOSWAMI,DEL,DELHI,M
DELENG16712,DEFENCE AND SECURITY OF INDIA,nan,99516.0,DELENG/2008/26959,M/S. MTC PUBLISHING LIMITED.,DEL,DELHI,M
DELENG07080,MONTHLY COMMENTARY ON INDIAN ECONOMIC CONDITIONS,nan,14272.0,14272/ 59,INDIAN INSTITUTE OF PUBLIC OPINION P. LTD,DEL,DELHI,M
DELENG19927,WORLD FOR YOU INDIA,nan,,nan,MELWYN WILLIAMS,DEL,DELHI,M
DELENG19146,EXPO INDIA,nan,32364.0,32364/ 77,H.S. MANU AND SURINDER SINGH,DEL,DELHI,M
DELENG07039,INDIAN FOREIGN AFFAIRS,nan,4522.0,4522/ 57,JATENDRA M .AGGARWAL,DEL,DELHI,M
DELHIN13617,INDIA TODAY GYAN BHANDAR,इंडिया टुडे ज्ञान भंडार,89686.0,DELHIN/2006/17129,M/S.LIVING MEDIA INDIA LIMITED,DEL,DELHI,M
DELMUL00013,ALL INDIA PRAYER FELLOWSHIP BULLETIN,nan,10511.0,10511/ 62,K.V. KOSHI,DEL,DELHI,M
DELENG07037,INDIAN DETECTIVE,nan,10517.0,10517/ 64,RAMESH CHANDER MADAN,DEL,DELHI,M
DELENG00184,ALL INDIA PREVENTION OF FOOD ADULTERATION JOURNAL,nan,26863.0,26863/ 75,VINOD NIJHAWAN,DEL,DELHI,M
DELENG19129,MEDIA INDIA,nan,26960.0,26960/ 75,L. T. KARAMCHANDANI,DEL,DELHI,M
DELENG07745,IMAGE OF INDIA,nan,26975.0,26975/ 75,ANILKUMAR LAL,DEL,DELHI,M
DELENG02663,INDIA INDUSTRY TODAY,nan,45805.0,45805/ 86,MEHTA CONSULTANTS & ENGINEERS (I) LTD,DEL,DELHI,M
DELHIN04007,SULABH INDIA,nan,45839.0,45839/ 86,M/S. SULABH INTERNATIONAL SOCIAL SERVICE ORGANISATION,DEL,DELHI,M
DELENG10245,INDIAN NEWSPAPER ORBIT,nan,66904.0,66904/ 97,SURJEET GUPTA,DEL,DELHI,M
DELENG19385,INDIA AND GLOBAL AFFAIRS,nan,141791.0,DELENG/2016/69236,ANUBHAV SRIVASTAVA,DEL,DELHI,M
DELMUL00679,SINDHI SATSANGI OF INDIA,nan,68937.0,68937/ 98,VISHANDAS BEHRANI,DEL,DELHI,M
DELENG18951,INDIA BY HEART,nan,139491.0,DELENG/2015/66936,DHAIRYAV GROUP,DEL,DELHI,M
DELHIN28232,ADBHUT INDIA,अदभुत इंडिया,139081.0,DELHIN/2015/66526,KALI SHANKAR,DEL,DELHI,M
DELBIL03306,PRESS PEOPLE IN INDIA,nan,63173.0,63173/ 95,HARISH BHATIA,DEL,DELHI,M
DELENG11213,INDIAN TAXATION,इंडियन टैक्सेशन,688.0,688/ 57,J K. SANTANAM,DEL,DELHI,M
DELENG02659,INDIA GDR,nan,25563.0,25563/ 73,ALL INDIA INDO-GDR FRIENDSHIP ASSOCIATION,DEL,DELHI,M
DELENG02995,INDIA JOURNAL OF COMMUNICATION ARTS,nan,28568.0,28568/ 75,"HEM PUBLIHSERS PVT LTD,",DEL,DELHI,M
DELBIL01737,SUPREME REPORTER OF INDIA,सुप्रीम रिपोर्टर ऑफ़ इंडिया,40597.0,40597/ 83,INDIA LAW AGENCY,DEL,DELHI,M
DELENG03027,INDIAN TAX CASES,nan,40694.0,40694/ 84,VINOD KUMAR NIJHAWAN,DEL,DELHI,M
DELENG03069,INDIAN REVIEW OF AFRICAN AFFAIRS,nan,40705.0,40705/ 84,INDIAN SOCIETY FOR AFRO-ASIAN STUDIES REGD.,DEL,DELHI,M
DELBIL03061,REFORM INDIAN,nan,59379.0,59379/ 95,PRAMOD SHRIVASTAVA,DEL,DELHI,M
DELENG06829,INDIAN AFFAIRS RECORD,इंडियन अफेयर्स रिकॉर्ड,933.0,933/ 57,INDIAN COUNCIL OF WORLD AFFAIRS,DEL,DELHI,M
DELHIN27530,SWASTIK AAWAZ INDIA KI,स्वस्तिक आवाज़ इंडिया की,126111.0,DELHIN/2013/53556,PRADEEP KUMAR JAISWAL,DEL,DELHI,M
DELBIL04566,PLAST INDIA,nan,75584.0,DELBIL/20001/03027,AJEET SINGH,DEL,DELHI,M
DELENG02699,INDIAN & WORLD ARTS & CRAFTS,nan,39369.0,39369/ 82,SUJATA,DEL,DELHI,M
DELENG17334,SAFARI INDIA,nan,43015.0,43015/ 85,PREM AHLUWALIA,DEL,DELHI,M
DELENG00595,BULLETIN OF THE ASSO. OF SCI. WORKERS OF INDIA,nan,21751.0,21751/ 71,ASSOCIATION OF SCINTIFIC WORKERS OF INDIA,DEL,DELHI,M
DELENG11176,INDIA TAX MIRROR,nan,21866.0,21866/ 72,INDIAN LAW PUBLICATIONS BUREAU,DEL,DELHI,M
DELENG12268,INDIAN JOURNAL OF PEDIATRICS,nan,21968.0,21968/ 71,DR.K.C.CHAUDHURI FOUNDATION,DEL,DELHI,M
DELENG08574,HOTELS AND RESTAURANTS INDIA,nan,62144.0,62144/ 93,CROSS SELECTION PUBLICATIONS,DEL,DELHI,M
DELENG04045,MUSLIM INDIA,मुस्žलिžम इंडिžया,39022.0,39022/ 83,MUSLIN INDIA EDUCATIONAL & CULTURAL TRUST BOARD OF TRUSTEES,DEL,DELHI,M
DELENG11592,BITCOM INDIA,nan,72804.0,DELENG/2000/00247,P.N.CHOPRA,DEL,DELHI,M
DELENG17249,SMT INDIA,SMT INDIA,101179.0,DELENG/2009/28622,M/S. E.M.MEDIA LLP,DEL,DELHI,M
DELBIL07535,LEGACY INDIA,nan,109920.0,DELBIL/2011/37363,CHULBUL TIWARI,DEL,DELHI,M
DELBIL07825,INDIAN ACHIEVERS,nan,125778.0,DELBIL/2013/53223,RAJEEV GUPTA,DEL,DELHI,M
DELENG12231,DISCOVER INDIA,nan,75849.0,DELENG/2001/3292,EXPOSURE MEDIA MARKETING PVT. LTD.,DEL,DELHI,M
DELENG07038,INDIAN FARMING,nan,14247.0,14247/ 57,INDIAN COUNCIL OF AGRICUTURAL RESEARCH,DEL,DELHI,M
DELENG03062,INDIAN QUALITY PRODUCT,nan,36883.0,36883/ 80,LEELA DHAR JOSHI,DEL,DELHI,M
DELENG18412,POLICY PROPOSALS FOR INDIA,nan,120373.0,DELENG/2013/47816,ANUBHAV SRIVASTAVA,DEL,DELHI,M
DELHIN15940,INDIAS MOST WANTED,इंडियाज मोस्ट वांटेड,104506.0,DELHIN/2009/31949,SUHAIB A. ILYASI,DEL,DELHI,M
DELENG17603,INDIAN MILITARY REVIEW,इंडियन मिलिटरी रिव्यू,105990.0,DELENG/2010/33433,RAVINDER KUMAR ARORA,DEL,DELHI,M
DELENG18704,INDIA WATER REVIEW,nan,130510.0,DELENG/2014/57955,XEGENT CONSULTANTS PVT. LTD.,DEL,DELHI,M
DELHIN16631,ABHI TAK INDIA,nan,112574.0,DELHIN/2011/40017,SHOBHA RANI,DEL,DELHI,M
DELHIN12879,ECONOMY INDIA,nan,87033.0,DELHIN/2005/14476,MANOHAR MANOJ KUMAR,DEL,DELHI,M
DELHIN09962,MOTHER INDIA,nan,74565.0,DELHIN/1999/02008,LALIT 'SUMAN',DEL,DELHI,M
DELBIL05220,VIRSEY DE VAARS THE INDIAN PUNJABI NEWSPAPER,nan,81718.0,DELBIL/2003/09161,RAMESH KUMAR,DEL,DELHI,M
DELENG18258,BUREAUCRACY INDIA,nan,118238.0,DELENG/2012/45681,DEEPAK VYAS,DEL,DELHI,M
DELBIL02315,INDIAN MUSIC,nan,4560.0,4560/ 57,KAPIL MUNI RAJPAL,DEL,DELHI,M
DELENG07242,INDIAN MANAGEMENT,nan,7140.0,7140/ 61,BUSINESS STANDARD LTD.,DEL,DELHI,M
DELENG07024,FOREIGN TRADE OF INDIA,nan,7198.0,7198/ 63,"GOVT. OF INDIA, MINSITRY OF COMMERCE",DEL,DELHI,M
DELENG07036,INDIAN BUILDER,nan,7203.0,7203/ 63,BUILDERS PUBLICATIONS OF INDIA (PRIVATE) LTD.,DEL,DELHI,M
DELENG03809,MARCH OF INDIA,nan,7300.0,7300/ 63,JITENDER NATH,DEL,DELHI,M
DELENG04093,NPK INDIANA,nan,23902.0,23902/ 72,DIPAK BASU RAY CHOUDHURY,DEL,DELHI,M
DELHIN16605,FAME INDIA,nan,121328.0,DELHIN/2012/48773,RAJ SHREE,DEL,DELHI,M
DELBIL07149,ETERNAL INDIA,इटरनल इंडिया,100244.0,DELBIL/2009/27687,INDIA FIRST FOUNDATION,DEL,DELHI,M
DELENG04313,NEWS PANORAMA OF INDIA & WORLD,nan,47407.0,47407/ 88,RAMESH PUBLISHING HOUSE,DEL,DELHI,M
DELENG15466,INDIA UNLEASHED,इंडिया अनलीशड़,89410.0,DELENG/2006/16853,SILICA MEDIA (P) LTD,DEL,DELHI,M
DELPUN00529,INDIA AWARENESS,nan,85849.0,DELPUN/2004/13292,SWARAN SINGH,DEL,DELHI,M
DELHIN13353,INDIAN VOTER,nan,88775.0,DELHIN/2005/16218,SURENDER KUMAR,DEL,DELHI,M
DELBIL06659,BLACK BELT INDIA TIMES,ब्‍लैक बैल्‍ट इंडि‍या टाइम्‍स,93415.0,DELBIL/2007/20858,MADAN KUMAR,DEL,DELHI,M
DELBIL07184,BATTERYMEN INDIA,बैटरीमेन इंडिया,100132.0,DELBIL/2008/27575,ARVIND MOHAN,DEL,DELHI,M
DELENG02680,INDIAN BOOK SHELF,nan,40464.0,40464/ 83,SH.J.B. BAXI,DEL,DELHI,M
DELENG11094,CURRENT INDIAN COMPANIES ACT,nan,6534.0,6534/ 61,LAW LITERATURE HOUSE,DEL,DELHI,M
DELENG18943,SOUL OF INDIA,nan,34490.0,34490/ 79,DAYA NAND VERMA,DEL,DELHI,M
DELENG08079,INDIAN DOMINION,nan,55606.0,55606/ 92,SATISH KUMAR SINGH,DEL,DELHI,M
DELENG03066,INDIAN REAPER,nan,25591.0,25591/ 73,SUSHIL WILLIAM SINGH,DEL,DELHI,M
DELENG06979,ALL INDIA MOTORIST,आल इंडिया मोटरिस्ट,589.0,589/ 57,INDISTRIAL AND TRADE PUBLICATION PVT LTD,DEL,DELHI,M
DELENG06584,YOUTH OF INDIA,यूथ ऑफ़ इंडिया,671.0,671/ 57,MAN MOHAN SINGH MUDDAR,DEL,DELHI,M
DELHIN27955,N.C.R. INDIA,एन.सी.आर. इंडिया,129428.0,DELHIN/2014/56873,DHARMENDRA KUMAR,DEL,DELHI,M
DELHIN11559,INDIA LOOK,nan,81219.0,DELHIN/2002/08662,ASIF KHAN,DEL,DELHI,OP
DELENG17319,CHESS INDIA,nan,34700.0,34700/ 79,NATIONAL CHESS TRUST OF INDIA,DEL,DELHI,OP
DELENG13651,ALL INDIA ASSOCIATION OF CATHOLIC SCHOOL NEWS & VI,nan,83073.0,DELENG/2003/10516,CELINE XAVIER,DEL,DELHI,OP
DELENG12637,ROTOR INDIA,nan,78127.0,DELENG/2001/05570,ROTARY WING SOCIETY OF INDIA,DEL,DELHI,Q
DELENG19049,JOURNAL OF INDIAN ORTHODONTIC SOCIETY,nan,16920.0,16920/ 68,INDIAN ORTHODONTIC SOCIETY,DEL,DELHI,Q
DELENG02749,INDIAN BEHAVIOURAL SCIENCE ABSTRACTS,nan,19777.0,19777/ 70,BEHAVIOURAL SCIENCES CENTRE,DEL,DELHI,Q
DELSWA00002,SANTIYA INDIA,nan,14430.0,14430/ 64,ALL INDIA RADIO,DEL,DELHI,Q
DELENG18212,ARTHSHASTRA INDIAN JOURNAL OF ECONOMICS & RESEARCH,nan,116514.0,DELENG/2012/43957,ASSOCIATED MANAGEMENT CONSULTANTS PRIVATE LTD,DEL,DELHI,Q
DELENG01344,DEAF IN INDIA,nan,10637.0,10637/ 64,CONVENTION OF THE TEACHERS OF DEAF IN INDIA,DEL,DELHI,Q
DELENG02975,INDIAN JOURNAL OF BIOCHEMISTRY & BIOPHYSICS,nan,16312.0,16312/ 64,PUBLICATION & INFORMATION DTE.C.S.I.R.,DEL,DELHI,Q
DELENG02744,THE INDIAN BAKER,nan,21812.0,21812/ 71,THE SOCIETY OF INDIAN BAKERS,DEL,DELHI,Q
DELENG13111,ALL INDIA FEDERATION OF LOTTERY TRADE & ALLIED INDUSTRIES,nan,80083.0,DELENG/2002/07526,ALL INDIA FEDERATION OF LOTTERY TRADE & ALLIED INDUSTRIES,DEL,DELHI,Q
DELENG02835,INDIAN JOURNAL OF LEPROSY,nan,2612.0,2612/ 57,HIND KUSHT NIVARAN SANGH,DEL,DELHI,Q
DELENG19672,IP INDIAN JOURNAL OF ORTHODONTICS AND DENTOFACIAL RESEARCH,nan,149094.0,DELENG/2018/76539,IP INNOVATIVE PUBLICATION PVT. LTD.,DEL,DELHI,Q
DELBIL05454,REHABILITATION COUNCIL OF INDIA NEWS,nan,88817.0,DELBIL/2004/16260,REHABILITATION COUNCIL OF INDIA,DEL,DELHI,Q
DELBIL05825,ALL INDIA FEDERATION OF ASTROLOGERS'SOCIETIES RESEARCH JOURNAL OF ASTROLOGY,nan,89062.0,DELBIL/2004/16505,ARUN KUMAR BANSAL,DEL,DELHI,Q
DELENG02768,INDIA AREA NEWSLETTER,nan,25718.0,25718/ 74,THE COCA COLA EXTORT CORPORATION,DEL,DELHI,Q
DELENG02740,INDIAN AUTHOR,nan,28641.0,28641/ 76,AUTHOR'S GUILD OF INDIA,DEL,DELHI,Q
DELENG02945,INDIAN PHYTOPATHOLOGY,nan,28823.0,28823/ 75,INDIAN PHYTOPATHOLOGY I A R I NEW DELHI,DEL,DELHI,Q
DELENG03049,THE INDIAN PRESS,nan,4548.0,4548/ 58,INDIAN & EASTERN NEWSPAPERS SOCIETY,DEL,DELHI,Q
DELBIL03980,BULLETIN OF THE COUNCIL OF STATE BOARD FACULTIES OF INDIAN MEDICINE,nan,7207.0,7207/ 63,COUNCIL OF STATE BOARDS & FACULTIES OF INDIAN MEDICINE,DEL,DELHI,Q
DELENG01674,ELECTRICALS ELECTRONICS & TELCOMMUNICATION INDIA,nan,12874.0,12874/ 66,"ENCEO TRADE PUBLICATION CORPS., NEW DELHI",DEL,DELHI,Q
DELENG17779,FINE WINE & CHAMPAGNE INDIA,फाइन वाइन एंड शैम्पेन इंडिया,108418.0,DELENG/2010/35861,FINE PUBLISHING INDIA PVT. LTD.,DEL,DELHI,Q
DELENG18821,INDIAN JOURNAL OF RESEARCH IN CAPITAL MARKETS,इंडियन जर्नल ऑफ़ रिसर्च इन कैपिटल मार्किट्स,131964.0,DELENG/2014/59409,ASSOCIATED MANAGEMENT CONSULTANTS PVT.LTD,DEL,DELHI,Q
DELENG16900,INDIAN JOURNAL OF DENTAL EDUCATION,इंडियन जर्नल ऑफ़ डेंटल एजुकेशन,104838.0,DELENG/2008/32281,ASHARFI LAL,DEL,DELHI,Q
DELENG12550,EAN INDIA NEWSLETTER,nan,77331.0,DELENG2001/04774,"EAN INDIA, SOCIETY",DEL,DELHI,Q
DELENG14831,INDIAN JOURNAL OF PUBLIC AUDIT & ACCOUNTABILITY,इंडिžयन,91947.0,DELENG/2007/19390,INSTITUTE OF PUBLIC AUDITORS OF INDIA,DEL,DELHI,Q
DELENG07876,INDIAN JOURNAL OF PUBLIC ADMINISTRATION,nan,4809.0,4809/ 57,INDIAN INSTITUTE OF PUBLIC ADMINISTRATION,DEL,DELHI,Q
DELENG00593,BULLETIN OF THE ASSO FOR JAPANESE STUDENT IN INDIA,nan,26970.0,26970/ 73,ASSOCIATION FOR JAPANESE STUDIES IN INDIA,DEL,DELHI,Q
DELENG04010,MOTHER INDIA CHILDREN ABROAD,nan,47373.0,47373/ 88,ANTERRASHTRIYA SAHYOG PARISHAD,DEL,DELHI,Q
DELENG15405,INDIAN JOURNAL OF RHEUMATOLOGY,इंडियन जोरनल आंफ रेऊमेथोलिजी,89379.0,DELENG/2006/16822,INDIAN RHEUMATOLOGY ASSOCIATION,DEL,DELHI,Q
DELENG19673,IP INDIAN JOURNAL OF NEUROSCIENCES,nan,149090.0,DELENG/2018/76535,IP INNOVATIVE PUBLICATION PVT. LTD.,DEL,DELHI,Q
DELENG19907,INDIAN JOURNAL OF ECONOMY AND POLICY,nan,,UR,INDIAN ECONOMIC ASSOCIATION,DEL,DELHI,Q
DELENG05540,SEE INDIA,nan,16194.0,16194/ 67,SH J.M.L BHATNAGAR,DEL,DELHI,Q
DELENG03386,JOURNAL OF CHRISTIAN COLLEGES IN INDIA,nan,16390.0,16390/ 68,REV PAUL VARGHESE,DEL,DELHI,Q
DELENG15995,TECH TEX INDIA,nan,96658.0,DELENG/2007/24101,SAMIR GUPTA,DEL,DELHI,Q
DELENG12089,INDIAN ACADEMY OF CLINICAL MEDICINE JOURNAL,nan,74243.0,DELENG/2000/01686,INDIAN ASSOCIATION OF CLINICAL MEDICINE,DEL,DELHI,Q
DELENG03071,INDIAN REVIEW OF MANASEMENT & FUTURE,nan,28960.0,28960/ 77,MRS PADMA SETH,DEL,DELHI,Q
DELENG12015,THE INDIAN JOURNAL OF BANK MARKETING,nan,74687.0,DELENG/2000/02130,FSRG CONSULTANTS PVT. LTD.,DEL,DELHI,Q
DELENG03073,INDIA REVIEW OF PUBLIC AND COOPERATIVE ECONOMY,nan,23821.0,23821/ 72,PADMA SETH,DEL,DELHI,Q
DELENG02236,GLORY OF INDIA,nan,32394.0,32394/ 77,NARENDRA PRAKASH JAIN,DEL,DELHI,Q
DELENG04649,PHARMACY COUNCIL OF INDIA BULLETIN,nan,28827.0,28827/ 76,PHARMACY COUNCIL OF INDIA,DEL,DELHI,Q
DELENG19138,HABITAT INDIA,nan,28829.0,28829/ 76,"NATIONAL BUILDINGS ORGANISATION, GOVT OF INDIA",DEL,DELHI,Q
DELENG11196,JOURNAL OF THE INDIAN LAW INSTITUTE,nan,4547.0,4547/ 58,INDIAN LAW INSTITUTE,DEL,DELHI,Q
DELENG19565,IP INDIAN JOURNAL OF IMMUNOLOGY AND RESPIRATORY MEDICINE,nan,147094.0,DELENG/2017/74539,IP INNOVATIVE PUBLICATION PVT.LIMITED.,DEL,DELHI,Q
DELENG18178,THE PROPERTIES INDIA,nan,120954.0,DELENG/2012/48398,SAAT TECHNOLOGIES PRIVATE LIMITED,DEL,DELHI,Q
DELENG17817,INDIAN JOURNAL OF HEALTHCARE QUALITY AND MANAGEMENT,nan,114357.0,DELENG/2011/41800,INDIAN HEALTH CARE QUALITY FORUM,DEL,DELHI,Q
DELENG06712,INDIAN ECONOMIC PANORAMA,nan,55727.0,55727/ 91,VIMLA BAKSHI,DEL,DELHI,Q
DELENG06833,INDIAN ESTATE DUTY JOURNAL,इंडियन एस्टेट ड्यूटी जर्नल,690.0,690/ 57,S.R. BHARGAVA & V K BHARAGAVA,DEL,DELHI,Q
DELBIL04003,INDIAN JOURNAL OF MATHEMATICS EDUCATION,nan,28901.0,28901/ 76,DELHI ASSOCIATION OF MATHEMATICS TEACHERS,DEL,DELHI,Q
DELENG02968,INDIAN JOURNAL OF AGSONOMY,nan,34518.0,34518/ 79,INDIAN SOCIETY OF AGRONOMY,DEL,DELHI,Q
DELENG18883,INDIAN JOURNAL OF TRADITIONAL KNOWLEDGE,इंडियन जर्नल ऑफ़ ट्रेडिशनल नॉलेज,134654.0,DELENG/2015/62099,NATIONAL INSTITUTE OF SCIENCE COMMUNICATION AND INFORMATION RESOURCE,DEL,DELHI,Q
DELENG02674,INDIAN ADMINISTRATION AND MANAGEMENT REVIEW,nan,17567.0,17567/ 69,PADMA SETH,DEL,DELHI,Q
DELENG03443,JOURNAL OF THE INDIAN ROADS CONGRESS,nan,17549.0,17549/ 57,INDIAN ROADS CONGRESS,DEL,DELHI,Q
DELENG03006,INDIAN JOURNAL OF INTERNATIONAL LAW,nan,7179.0,7179/ 60,INDIAN SOCIETY OF INTERNATIONAL LAW,DEL,DELHI,Q
DELENG15476,INDIAN JOURNAL OF PHYSIOTHERAPY AND OCUPATIONAL THERAPY,इंडियन,93545.0,DELENG/2007/20988,ARCHNA SHARMA,DEL,DELHI,Q
DELENG11183,INDIAN ECONOMY,nan,32571.0,32571/ 78,PREM NATH,DEL,DELHI,Q
DELENG06327,W W F INDIA,nan,53416.0,53416/ 90,W. W. F INDIA,DEL,DELHI,Q
DELENG19567,AMC INDIAN JOURNAL OF ENTREPRENEURSHIP,nan,147661.0,DELENG/2018/75106,ASSOCIATED MANAGEMENT CONSULTANTS PVT LTD,DEL,DELHI,Q
DELENG16496,INDIAN JOURNAL OF FORENSIC MEDICINE AND PATHOLOGY,इंडियन जर्नल ऑफ़ फॉरेंसिक मेडिसिन एंड पैथोलॉजी,103494.0,DELENG/2008/30937,ASHARFI LAL,DEL,DELHI,Q
DELENG11126,EDU INNOVATION NEWSLETTER OF THE DEVL GROUP INDIA,nan,42919.0,42919/ 98,SECRETARY NCERT,DEL,DELHI,Q
DELENG04784,PRATIBHA INDIA,nan,39288.0,39288/ 81,ARUNA SITESH,DEL,DELHI,Q
DELENG09586,INDIA TODAY PLUS,nan,64736.0,64736/ 96,"LIVING MEDIA INDIA LTD, DELHI",DEL,DELHI,Q
DELENG02874,INDIAN LIBRARY ASSOCIATION BULLETIN,nan,10695.0,10695/ 66,INDIAN PUBLIC LIBRARY ASSOCIATION,DEL,DELHI,Q
DELENG07241,INDIAN JOURNAL OF LABOUR ECONOMICS,nan,2484.0,2484/ 57,THE INDIAN SOCIETY OF LABOUR ECONOMICS,DEL,DELHI,Q
DELENG02998,THE INDIAN JOURNAL OF CRIMINOLOGY & CRIMINALISTICS,nan,39364.0,39364/ 82,"MINISTRY OF HOME AFFAIRS, CENTRAL GOVT.",DEL,DELHI,Q
DELENG09129,INDIAN JOURNAL OF PATHOLOGY &MICROBIOLOGY,nan,31075.0,31075/ 76,INDIAN ASSOCIATION OF PATHOLOGISTS & MICROBIOLOGISTS,DEL,DELHI,Q
DELENG11193,INDIAN JOURNAL OF ANIMAL SCIENCES,nan,14375.0,14375/ 57,INDIAN COUNCIL OF AGRICULTURAL RESEARCH,DEL,DELHI,Q
DELENG07168,INDIAN ADVOCATE,nan,14376.0,14376/ 61,BAR ASSOCIATION OF INDIA,DEL,DELHI,Q
DELENG17333,PARYAVARAN ENVIRONMENT NEWS INDIA,nan,43005.0,43005/ 84,"DEPTT. OF ENVIRONMENT, GOVT OF INDIA",DEL,DELHI,Q
DELENG11195,INDIAN LAW QUARTERLY REVIEW,nan,6578.0,6578/ 57,DAULAT RAM PREM,DEL,DELHI,Q
DELENG03001,INDIAN JOURNAL OF ENTOMOLOGY,nan,17615.0,17615/ 69,ENTOMOLOGICAL SOCIETY OF INDIA,DEL,DELHI,Q
DELENG11192,INDIAN JOURNAL OF POULTRY SERVICE,nan,25704.0,25704/ 73,INDIAN POULTRY SCIENCE,DEL,DELHI,Q
DELENG19221,INDIAN JOURNAL OF YOUTH AFFAISA,nan,34484.0,34484/ 79,INDIAN YOUTH CENTRE TRUST,DEL,DELHI,Q
DELENG19600,HEALTHY INDIA INITIATIVE,nan,146919.0,DELENG/2016/74364,CENTRAL HEALTH EDUCATION BUREAU,DEL,DELHI,Q
DELENG03039,THE INDIAN POLITICAL SCIENCE REVIEW,nan,12809.0,12809/ 66,DR. HARNAM SINGH,DEL,DELHI,Q
DELENG07171,INDIAN GIFTWARE JOURNAL,nan,7273.0,7273/ 63,PARDUMAN KRISHNA BHANOT,DEL,DELHI,Q
DELENG02611,INDIAN FISHERIES BULLETIN,nan,4570.0,4570/ 57,GOVT. MINISTRY OF AGRICULTURE,DEL,DELHI,Q
