Title-Code,Title Name,Hindi Title,Register Serial No,Regn No.,Owner Name,State,Publication City/District,Periodity
HARENG00905,TRICITY SHOPPING TIMES,ट्राईसिटी शौपिंग टाइम्स,144002.0,HARENG/2015/71447,RAJIV ARORA,HAR,PANCHKULA,M
HARBIL00235,PANCHKULA TIMES,nan,34128.0,34128/ 82,AJAY KUMAR BANGIA,HAR,PANCHKULA,W
HARBIL01037,ISHAN TIMES,nan,122653.0,HARBIL/2013/50098,SANJAY RAI,HAR,PANCHKULA,W
HARHIN02109,BHUCHAL TIMES,भूचाल टाइम्स,64119.0,64119/ 94,SATYENDRA SINGH & SUKHBIR CHHIKARA,HAR,PANIPAT,D
HARHIN11487,SAMALKHA TIMES,nan,,UR,RAKESH KUMAR,HAR,PANIPAT,F
HARHIN05114,SATKAR TIMES,सत्कार टाइम्स,108133.0,HARHIN/2010/35576,SURENDER SINGH,HAR,PANIPAT,F
HARHIN01776,BHARARA TIMES,भरारा टाइम्स,51495.0,51495/ 91,PARDEEP BHARARA,HAR,PANIPAT,F
HARHIN11299,SANIDHYA TIMES,सानिध्य टाइम्स,153277.0,HARHIN/2020/80722,SUDHIR SALUJA,HAR,PANIPAT,F
HARHIN11406,BAPOLI TIMES,nan,,UR,BALRAJ,HAR,PANIPAT,M
HARBIL00546,PANIPAT TIMES,पानीपत टाइम्स,7247.0,7247/ 63,VISHW NATH SUDHAKAR,HAR,PANIPAT,W
HARENG01043,LEGALFOXES LAW TIMES,nan,,nan,ATIN HANDUJA,HAR,REWARI,BNL
HARHIN03331,S.S.P.TIMES,nan,84215.0,HARHIN/2003/11658,PAWAN KUMAR,HAR,REWARI,M
HARHIN02196,ARAVALI TIMES,nan,68850.0,68850/ 98,BISHAMBAR DAYAL VERMA,HAR,REWARI,W
HARHIN01219,REWARI TIMES,nan,30729.0,30729/ 77,KHEM CHAND SHARMA,HAR,REWARI,W
HARHIN04926,VEER INDIAN TIMES,वीर इन्डियन टाइम्स,104415.0,HARHIN/2010/31858,AJIT SINGH,HAR,REWARI,W
HARHIN03870,BABYIAN TIMES,बबियाण टाइम्स,81553.0,HARHIN/2003/08996,MANJU GUPTA,HAR,ROHTAK,D
HARHIN00630,HIND TIMES,nan,51426.0,51426/ 91,VINOD KUMAR JAIN,HAR,ROHTAK,D
HARBIL01108,TRISHANKU TIMES,त्रिशंकु टाइम्स,134226.0,HARBIL/2015/61671,SURENDER KUMAR,HAR,ROHTAK,D
HARHIN04596,GARIMA TIMES,गरिमा टाइम्žस,100190.0,HARHIN/2008/27633,PARVEEN BATRA,HAR,ROHTAK,D
HARHIN04357,KAPISH TIMES,कपीश टाइम्‍स,90062.0,HARHIN/2006/17505,HARDEEP PAL,HAR,ROHTAK,D
HARHIN00132,ARYAN TIMES,nan,23132.0,23132/ 72,MAHA SINGH,HAR,ROHTAK,F
HARHIN03013,CALSON TIMES,nan,67429.0,67429/ 97,RAJENDRA KUMAR,HAR,ROHTAK,F
HARBIL00857,THE TIMES OF NET,दि टाइम्स ऑफ नेट,101301.0,HARBIL/2009/28744,VIJENDER SINGH NARWAL,HAR,ROHTAK,M
HARHIN03095,KIRSAN TIMES,nan,68835.0,68835/ 98,MANMOHAN KATHURIA,HAR,ROHTAK,M
HARENG00332,PUNJAB LAW TIMES,nan,68614.0,68614/ 98,SUNIL KUMAR,HAR,ROHTAK,M
HARHIN03195,S.D.G.TIMES,nan,70827.0,70827/ 99,SANJAY DEEP GOEL,HAR,ROHTAK,OP
HARHIN03716,JHAJJAR TIMES,झज्जर टाइम्स,81532.0,HARHIN/2001/08975,RAM PRAKASH VERMA,HAR,ROHTAK,W
HARHIN00629,HIND TIMES,nan,33858.0,33858/ 78,COMRADE VINOD KUMAR JAIN,HAR,ROHTAK,W
HARHIN01234,ROHTAS GARH TIMES,nan,46728.0,46728/ 89,NARESH CHANDER JAIN,HAR,ROHTAK,W
HARHIN10832,ROHTAK TIMES,nan,10022.0,10022/ 64,BALBIR SINGH SAWHNEY,HAR,ROHTAK,W
HARMUL00478,THE FAITH TIMES,nan,,nan,RAVI KUMAR,HAR,SIRSA,BM
HARHIN01194,RAMA TIMES,रामा टाइम्स,46695.0,46695/ 85,R.K. BHARDWAJ,HAR,SIRSA,DE
HARHIN01508,TIMES OF DABWALI,nan,42326.0,42326/ 84,GURDEV SINGH SHANT,HAR,SIRSA,F
HARHIN04316,BHUPESH TIMES,भूपेश टाइम्स,92386.0,HARHIN/2006/19829,SANJAY KUMAR,HAR,SIRSA,M
HARBIL00293,SIRSA TIMES,सिरसा टाइम्स,26328.0,26328/ 74,RAJINDER SHARMA,HAR,SIRSA,W
HARHIN00580,HARYANA PRIYA DESHAM TIMES SAMACHAR,nan,46735.0,46735/ 89,DR. SATYAPAL KAPOOR,HAR,SONEPAT,M
HARHIN04845,ASHWANI TIMES,अश्žवनी टाईम्स,100616.0,HARHIN/2009/28059,SUNITA MALHOTRA,HAR,SONEPAT,W
HARHIN04713,TYAGI TIMES,त्‍यागी टाइम्‍स,98819.0,HARHIN/2008/26262,DHARAMPAL TYAGI,HAR,SONIPAT,D
HARHIN00765,KAILASH DARSHAN TIMES,nan,46713.0,46713/ 89,KAILASH CHANDRA SHARMA,HAR,SONIPAT,F
HARHIN00405,GOHANA TIMES,nan,22955.0,22955/ 72,MANOHAR LAL BHATIA,HAR,SONIPAT,F
HARBIL00248,RAI TIMES,nan,35776.0,35776/ 79,MOTILAL NEHRU SCHOOL OF SPORTS,HAR,SONIPAT,M
HARBIL01903,AGRI COMMODITY TIMES,एग्री कोमोडिटी टाइम्स,160847.0,HARBIL/2023/88292,NAGENDER SINGH,HAR,SONIPAT,Q
HARHIN02394,DEEPAK JYOTI TIMES,दीपक ज्योति टाइम्स,51163.0,51163/ 94,SHARDANAND VERMA,HAR,SONIPAT,W
HARHIN02733,COMPERE TIMES,nan,64739.0,64739/ 96,JITENDER SINGH,HAR,SONIPATH,W
HARHIN11131,RADAUR TIMES,रादौर टाइम्स,149916.0,HARHIN/2018/77361,KULDEEP SINGH,HAR,YAMUNANAGAR,F
HARHIN03217,SANYASI TIMES,nan,76089.0,HARHIN/1999/03532,AMAR SINGH,HAR,YAMUNANAGAR,F
HARURD00154,JAGADHRI TIMES,nan,22998.0,22998/ 72,M B RANA,HAR,YAMUNANAGAR,F
HARMUL00395,RANA TIMES,nan,10078.0,10078/ 63,M.B. KANWAR,HAR,YAMUNANAGAR,M
HARHIN11384,NAVDESH TIMES,नवदेश टाइम्स,160727.0,HARHIN/2021/88172,KULDEEP SAINI,HAR,YAMUNANAGAR,Q
HARBIL01731,RANA TIMES,nan,6839.0,6839/ 62,M. B. KANWAR,HAR,YAMUNANAGAR,W
HARHAR00030,JAGA DHARI TIMES,nan,35810.0,35810/ 80,MADAN LAL VASIN RANA,HAR,YAMUNANAGAR/ JAGADHARI,M
HPENG00219,INFOAGE TIMES,इंफोएज टाइम्स,107425.0,HPENG/2010/34868,RAM PAL,HP,KANGRA,W
HPENG00224,DHARAMSHALA TIMES,धर्मशाला टाइम्स,104340.0,HPENG/2009/31783,VIKRAM CHAUDHARY,HP,KANGRA,W
HPENG00117,TRIGART TIMES,त्रिगर्त टाइम्स,63171.0,63171/ 95,P.C. GULERIA,HP,KANGRA,W
HPBIL00332,ADIVA TIMES,nan,,nan,AKSHAY BHATIA,HP,KANGRA/ DHARAMSHALA,W
HPHIN00440,MANDAVYA TIMES,मांडव्य टाइम्स,68989.0,68989/ 98,SANJIV KUMAR SHARMA,HP,MANDI,W
HPHIN00189,SUKET TIMES,सुकेत टाइम्स,26032.0,26032/ 70,MOHAN SINGH SODHI,HP,MANDI,W
HPHIN00479,NURPUR TIMES,नूरपुर टाइम्स,81674.0,HPHIN/2001/09117,D.K. TULI,HP,NURPUR,W
HPHIN00663,THE HIMACHAL TIMES,द हिमाचल टाइम्स,96325.0,HPHIN/2007/23768,PETROLEUM & ENERGY PUBLICATIONS PVT. LTD.,HP,SHIMLA,D
HPHIN00436,JAN PRIYA TIMES,जनप्रिय टाइम्स,66870.0,66870/ 97,PRAMOD SHARMA,HP,SHIMLA,D
HPENG00196,THE HIMACHAL TIMES,द हिमाचल टाइम्स,96326.0,HPENG/2007/23769,PETROLEUM & ENERGY PUBLICATIONS PVT. LTD.,HP,SHIMLA,D
HPENG00211,IMPARTIAL TIMES,इम्पार्शल टाइम्स,100331.0,HPENG/2008/27774,USHA SHARMA,HP,SHIMLA,D
HPHIN00879,DAINIK SAVERA TIMES,दैनिक सवेरा टाइम्स,124836.0,HPHIN/2013/52281,SHITAL KUMAR VIJ,HP,SHIMLA,D
HPHIN00859,MAHANAGAR TIMES,महानगर टाइम्स,118242.0,HPHIN/2012/45685,GOPAL SHARMA,HP,SHIMLA,D
HPHIN00508,FRIDAY TIMES,फ्राइडे टाइम्स,75196.0,HPHIN/2000/02639,NEELKANTH THAKUR,HP,SHIMLA,F
HPBIL00313,THE RIEV TIMES,nan,,nan,INSTITUTE FOR INTEGRATED RURAL DEVELOPMENT,HP,SHIMLA,F
HPHIN00794,ROYAL TIMES,रॉयल टाइम्स,119355.0,HPHIN/2011/46798,RAJESH KUMAR SHARMA,HP,SHIMLA,Q
HPHIN00974,SIMLA TIMES,nan,7341.0,7341/ 63,DEV RAJ PURI,HP,SHIMLA,W
HPBIL00065,SHIMLA TIMES,शिमला टाइम्स,51343.0,51343/ 86,VIJAY PURI,HP,SHIMLA,W
HPHIN00118,HIMALAYA TIMES,हिमालय टाइम्स,18161.0,18161/ 69,HIMALAYA PRAKASHAN SAMITI,HP,SHIMLA,W
HPHIN00660,MONAL TIMES,मोनाल टाइम्स,46775.0,46775/ 89,GANESH DATT,HP,SHIMLA,W
HPHIN00996,THE HINDI HIMACHAL TIMES,nan,31220.0,31220/ 74,PETROLEUM & ENERGY PUBLICATIONS PVT. LTD.,HP,SHIMLA,W
HPHIN01028,SHIVALIK TIMES,शिवालिक टाइम्स,146352.0,HPHIN/2017/73797,KULDEEP SINGH KANWAR,HP,SHIMLA,W
HPMUL00025,SIMLA TIMES WEEKLY,शिमला टाइम्स वीकली,25783.0,25783/ 72,D R PURI,HP,SHIMLA,W
HPMUL00105,GIRI GANGA TIMES,nan,,nan,VEENA DEVI,HP,SIRMAUR,F
HPHIN00799,AKASH GANGA TIMES,आकाश गंगा टाइम्स,110256.0,HPHIN/2011/37699,SUNIL KUMAR,HP,SIRMAUR,M
HPHIN00893,MAHANAGAR TIMES,महानगर टाइम्स,123401.0,HPHIN/2013/50846,GOPAL SHARMA,HP,SOLAN,D
HPBIL00329,THE SHIRGUL TIMES,nan,156291.0,HPBIL/2022/83736,KAVI RAJ,HP,SOLAN,W
HPHIN00679,SATLUJ TIMES,सतलुज टाइम्žस,100289.0,HPHIN/2008/27732,SATISH KUMAR JOSHI,HP,UNA,W
HPBIL00290,STAR TIMES,nan,18178.0,18178/ 70,SANSARI DEVI CHAUDHURY,HP,UNA,W
JHAHIN00932,NAV BIHAR TIMES,नव बिहार टाइम्स,145210.0,JHAHIN/2017/72655,KAMAL KISHOR,JHA,BOKARO,D
JHAHIN01051,DEOGHAR TIMES,nan,,nan,SUNIL KUMAR JHA,JHA,DEOGHAR,W
JHABIL00177,SANTHAL TIMES,nan,,UR,SAURABH KUMAR,JHA,DEOGHAR,W
JHAHIN00776,CHOTANAGPUR TIMES,nan,70680.0,70680/ 96,MOHD. ZAKIR KHAN,JHA,DHANBAD,D
JHAHIN00794,JHARIA TIMES,nan,31050.0,31050/ 77,B.P. SINHA,JHA,DHANBAD,F
JHAENG00095,MINERAL TIMES,nan,22191.0,22191/ 71,INDIAN MINES MANAGER'S ASSOCIATION,JHA,DHANBAD,W
JHAENG00074,THE COALFIELD TIMES,nan,3502.0,3502/ 57,HIRENDRA NATH CHATTERJEE,JHA,DHANBAD,W
JHAHIN00926,OSH TIMES,nan,,UR,OM PRAKASH RAMAN,JHA,GIRIDIH,W
JHAHIN00861,GODDA TIMES,nan,52421.0,52421/ 89,SHYAMANAND VATS,JHA,GODDA,F
JHAHIN00827,RANCHI TIMES,nan,39557.0,39557/ 82,DILIP KUMAR DARAD,JHA,HAZARIBAG,W
JHAENG00042,HINDUSTAN TIMES,हिंदुस्तान टाइम्स,114145.0,JHAENG/2011/41588,HT MEDIA LTD,JHA,JAMSHEDPUR,D
JHAMUL00085,TATANAGAR TIMES,nan,3763.0,3763/ 58,BHAWANI SHANKAR PRASAD,JHA,JAMSHEDPUR,F
JHAHIN00307,JHARKHAND VANANCHAL TIMES,झारखण्ड वनांचल टाइम्स,70037.0,70037/ 98,KIRAN BAJPAYI,JHA,JAMSHEDPUR,F
JHAENG00050,SUNDAY HINDUSTAN TIMES,संडे हिंदुस्तान टाइम्स,117556.0,JHAENG/2011/44999,HT MEDIA LTD,JHA,JAMSHEDPUR,W
JHAENG00082,CHOTANAGPUR TIMES,छोटानागपुर टाइम्स,3824.0,3824/ 57,DEBENDRA NATH DEB,JHA,JAMSHEDPUR/ PURBI SINGHBHUM,W
JHAURD00134,WAQT TIMES,nan,,nan,ADITYA TULSYAN,JHA,PAKAUR,D
JHAHIN00789,PALAMAU TIMES,nan,26153.0,26153/ 74,RAJENDRA PRASAD,JHA,PALAMU,W
JHAHIN01060,SWARNIK TIMES,nan,,nan,RAKESH KUMAR VERMA,JHA,PALAMU,W
JHAHIN00317,RADH TIMES,राढ़ टाइम्स,101815.0,JHAHIN/2009/29258,RUPA DEVI,JHA,PURBI SINGHBHUM/ JAMSHEDPUR,F
JHAHIN00731,TATANAGAR TIMES,nan,30954.0,30954/ 75,BHAWANI SHANKAR PRASAD,JHA,PURBI SINGHBHUM/ JAMSHEDPUR,F
JHAENG00152,THE TIMES OF VISUAL MEDIA,nan,,nan,NEWSCITY MEDIA PRIVATE LIMITED,JHA,RANCHI,D
JHAHIN00358,SEARCH TIMES,सर्च टाइम्स,104702.0,JHAHIN/2010/32145,RAM PRAKASH TIWARI,JHA,RANCHI,D
JHAENG00006,HINDUSTAN TIMES,हिंदुस्तान टाइम्स,84956.0,JHAENG/2004/12399,HT MEDIA LTD,JHA,RANCHI,D
JHAHIN00304,BIRSA TIMES,nan,44375.0,44375/ 86,SAROJ CHOUDHARY,JHA,RANCHI,D
JHAHIN01011,MAJOR TIMES,मेजर टाइम्स,155880.0,JHAHIN/2021/83325,MOHAMMAD QURBAN,JHA,RANCHI,D
JHABIL00064,JAMHURIAT TIMES,जम्हूरियत टाइम्स,124881.0,JHABIL/2013/52326,SHAHID PERWEZ,JHA,RANCHI,D
JHAENG00145,TIMES DAY,nan,158346.0,JHAENG/2023/85791,MANISH SARAF,JHA,RANCHI,D
JHAURD00092,AL WATAN TIMES,अल वतन टाइम्स,145671.0,JHAURD/2016/73116,MOHAMMAD IQBAL SABA,JHA,RANCHI,D
JHAURD00012,JAMHURIYAT TIMES,जम्हूरियत टाइम्स,106428.0,JHAURD/2009/33871,DIGVIJAY SINGH,JHA,RANCHI,D
JHAENG00071,CHOICE TIMES,च्‍वाइस टाइम्‍स,139300.0,JHAENG/2016/66745,SANJEEV KUMAR MISHRA,JHA,RANCHI,D
JHAENG00062,THE ECONOMIC TIMES,दि इकनोमिक टाइम्स,128811.0,JHAENG/2014/56256,"BENNETT, COLEMAN & CO.LTD",JHA,RANCHI,D
JHAENG00060,THE TIMES OF INDIA,द टाइम्स ऑफ़ इंडिया,127991.0,JHAENG/2014/55436,"BENNETT, COLEMAN & CO.LTD",JHA,RANCHI,DS
JHAHIN00285,SEARCH TIMES,सर्च टाइम्‍स,98318.0,JHAHIN/2008/25761,RAM PRAKASH TIWARI,JHA,RANCHI,F
JHAHIN00771,CHHOTA NAGPUR TIMES,nan,13148.0,13148/ 67,JHANKARDAN TIGA & BINKAS ECKA,JHA,RANCHI,F
JHAHIN00027,THE NEW GENERATION OPINION TIMES,nan,79216.0,JHAHIN/2002/06659,DR GOPAL SANKAR,JHA,RANCHI,OP
JHAENG00057,RANCHI TIMES OF INDIA,रांची टाइम्स ऑफ़ इंडिया,129450.0,JHAENG/2013/56895,"BENNETT, COLEMAN & CO.LTD",JHA,RANCHI,THW
JHAHIN00769,JHARKHAND TIMES,झारखंड टाइम्स,17368.0,17368/ 70,NIRMAL ENEM HORA,JHA,RANCHI,W
JHAHIN00759,RANCHI TIMES,nan,4243.0,4243/ 63,DILIP KUMAR DARAD,JHA,RANCHI,W
JHAENG00005,SUNDAY HINDUSTAN TIMES,संडे हिंदुस्तान टाइम्स,84955.0,JHAENG/2004/12398,HT MEDIA LTD,JHA,RANCHI,W
JHAENG00059,THE ECONOMIC TIMES MAGAZINE,द इकनोमिक टाइम्स मैगज़ीन,127933.0,JHAENG/2014/55378,"BENNETT, COLEMAN & CO.LTD",JHA,RANCHI,W
JHAENG00154,JUNCTION TIMES,nan,,nan,SOMDUTT TRIPATHI,JHA,RANCHI,W
JHAHIN00821,BIRSA TIMES,nan,38336.0,38336/ 80,SAROJ CHOUDHARY,JHA,RANCHI,W
JHAURD00067,DABANG URDU TIMES,दबंग उर्दू टाइम्स,137806.0,JHAURD/2015/65251,GHULAM MUSTAFA,JHA,RANCHI,W
JHAENG00061,THE ECONOMIC TIMES ON SATURDAY,द इकोनोमिक टाइम्स ऑन सैटरडे,128531.0,JHAENG/2014/55976,"BENNETT, COLEMAN & CO.LTD",JHA,RANCHI,W
JHAHIN00869,HAJARI BAGH TIMES,nan,52512.0,52512/ 94,SUBODH SINGH SHIVGEET,JHA,RANCHI,W
JHAENG00058,THE SUNDAY TIMES OF INDIA,द संडे टाइम्स ऑफ़ इंडिया,128839.0,JHAENG/2014/56284,"BENNETT, COLEMAN & CO.LTD",JHA,RANCHI,W
JKURD01068,SHEESHNAG TIMES,nan,116159.0,JKURD/2011/43602,BILAL AHMAD WANI,JK,ANANTNAG,W
JKURD01101,THE ANANTNAG TIMES,nan,124547.0,JKURD/2013/51992,MUKHTAR AHMAD LONE,JK,ANANTNAG,W
JKURD01185,HIMALAYA TIMES,हिमालय टाइम्स,138857.0,JKURD/2015/66302,BEIG SHAMIM AHMED,JK,ANANTNAG,W
JKBIL00265,KASHUR TIMES,nan,110035.0,JKBIL/2011/37478,MOHD ISMAIL WANI,JK,BANDIPORA,D
JKURD01098,SHAHARBEEN TIMES,nan,120202.0,JKURD/2012/47645,ABDUAL HAMID SHEIKH,JK,BARAMULA,D
JKURD00955,UNITED TIMES,यूनाइटेड टाइम्स,104333.0,JKURD/2006/31776,IFTIKHAR RASHID,JK,BARAMULLA,D
JKURD00834,SOPORE TIMES,nan,21789.0,21789/ 71,GHULAM RASOOL KAR,JK,BARAMULLA,W
JKURD00827,PULWAMA TIMES,nan,52448.0,52448/ 90,NOT GIVEN,JK,BIHAR,W
JKENG01276,THE BUDGAM TIMES,nan,150641.0,JKENG/2019/78086,QISAR BASHIR,JK,BUDGAM,W
JKURD00145,EVEREST TIMES,nan,23946.0,23946/ 72,RANBIR SINGH MANHAS,JK,DODA,W
JKBIL00187,TIMES OF GANDERBAL,टाइम्स ऑफ गान्धरबल,96833.0,JKBIL/2008/24276,FAROOQ AHMAD DAR,JK,GANDERBAL,D
JKURD01207,GLACIER TIMES,nan,148346.0,JKURD/2018/75791,UMER NABI RAINA,JK,GANDERBAL,W
JKENG01144,TIMES OF KANGAN,nan,139000.0,JKENG/2016/66445,MUDASIR AHMAD RATHER,JK,GANDERBAL,W
JKENG00925,TEMPLE CITY TIMES,nan,119249.0,JKENG/2012/46692,PRASHANT SHARMA,JK,JAMMU,D
JKENG00948,MAXIMUM TIMES,nan,119370.0,JKENG/2012/46813,JAGDISH RAJ,JK,JAMMU,D
JKENG00704,DHARTI TIMES,धरती टाइम्स,96673.0,JKENG/2008/24116,RAJESH DATTA,JK,JAMMU,D
JKHIN00274,JUMBO TIMES,जम्बो टाइम्स,95439.0,JKHIN/2007/22882,SHAM LAL MEHRA,JK,JAMMU,D
JKURD00948,NORTHERN TIMES,नॉर्दरन टाइम्स,89089.0,JKURD/2006/16532,ASHOK KUMAR RAINA,JK,JAMMU,D
JKHIN00305,NORTHERN TIMES,नॉर्थर्न टाइम्स,103722.0,JKHIN/2010/31165,ASHOK KUMAR RAINA,JK,JAMMU,D
JKURD00021,AIRPORT TIMES,nan,52260.0,52260/ 89,MOHD. HUSSAIN BHAT,JK,JAMMU,D
JKENG00242,KASHMIR TIMES,nan,19858.0,19858/ 65,KASHMIR TIMES PUBLICATIONS,JK,JAMMU,D
JKENG00705,KOTLI TIMES,nan,98131.0,JKENG/2008/25574,MUKESH SHARMA,JK,JAMMU,D
JKURD00592,KISHTWAR TIMES,nan,52489.0,52489/ 93,RACHNA SHARMA,JK,JAMMU,D
JKENG00395,STATE TIMES,nan,66908.0,66908/ 96,RAJ DALUJA,JK,JAMMU,D
JKENG00538,PUBLIC TIMES,nan,82891.0,JKENG/2003/10334,RAVINDER KUMAR,JK,JAMMU,D
JKENG01075,THE PERENNIAL TIMES,nan,136492.0,JKENG/2015/63937,PARNEESH MAHAJAN,JK,JAMMU,D
JKENG00597,TRULY TIMES,nan,89180.0,JKENG/2005/16623,VINOD KUMAR,JK,JAMMU,D
JKHIN00277,STATE TIMES,nan,93519.0,JKHIN/2007/20962,RAJ DALUJA,JK,JAMMU,D
JKENG00209,TIMES OF CARTOONS,nan,43882.0,43882/ 85,JANG BHADUR CHOPRA,JK,JAMMU,D
JKENG00252,SHIV TIMES,nan,76622.0,JKENG/2000/04065,YOGESH GUPTA,JK,JAMMU,D
JKHIN00212,SHIV TIMES,nan,83678.0,JKHIN/1998/11121,RAVINDER GUPTA,JK,JAMMU,D
JKURD00885,TRIKUTA TIMES,nan,79859.0,JKURD/2002/07302,CHANCHAL,JK,JAMMU,D
JKENG01082,THE MOVING TIMES,nan,135446.0,JKENG/2015/62891,PARDEEP KUMAR,JK,JAMMU,D
JKENG00693,EARLY TIMES,nan,80372.0,JKENG/2002/7815,MUNISH GUPTA,JK,JAMMU,D
JKENG00905,ACTION TIMES BULLETIN,nan,114608.0,JKENG/2012/42051,AMAN CHIB,JK,JAMMU,D
JKENG00954,MERCURY TIMES,nan,118643.0,JKENG/2012/46086,NAGENDER SINGH,JK,JAMMU,D
JKENG00952,BAHU TIMES,nan,119128.0,JKENG/2012/46571,JAMSHED AKHTAR,JK,JAMMU,D
JKENG01128,THE DAYSTAR TIMES,nan,144811.0,JKENG/2016/72256,BHARAT BHUSHAN BARGOTRA,JK,JAMMU,D
JKHIN00370,DAINIK SAVERA TIMES,nan,131053.0,JKHIN/2014/58498,SHITAL KUMAR VIJ,JK,JAMMU,D
JKURD00818,INDIAN TIMES,nan,26931.0,26931/ 74,SYED FAROOQ ANDRABI,JK,JAMMU,D
JKENG00666,THE SREE TIMES,nan,95666.0,JKENG/2007/23109,TARUN BAHL,JK,JAMMU,D
JKENG00979,BHARAT TIMES,nan,124040.0,JKENG/2013/51485,KANCHAN KUMARI,JK,JAMMU,D
JKENG01095,MILAN TIMES,मिलन टाइम्स,138359.0,JKENG/2015/65804,SURJEET SINGH,JK,JAMMU,D
JKURD01082,THE CHATHRO TIMES,nan,116556.0,JKURD/2012/43999,NEK RAM,JK,JAMMU,D
JKHIN00052,KASHMIR TIMES,nan,49115.0,49115/ 89,KASHMIR TIMES PUBLICATIONS,JK,JAMMU,D
JKENG01154,JAMBU LOCHAN TIMES,जम्बू लोचन टाइम्स,137975.0,JKENG/2015/65420,GULAM ALI,JK,JAMMU,D
JKMUL00063,NOWSHERA TIMES,nan,,nan,NOWSHERA TIMES OPC PRIVATE LIMITED,JK,JAMMU,D
JKENG00464,VAISHNAV TIMES,nan,78442.0,JKENG/2001/05885,ASHWANI KUMAR,JK,JAMMU,F
JKHIN00299,RAJWANSH TIMES,राजवंश टाइम्स,103340.0,JKHIN/2009/30783,RAJESH MANCHANDA,JK,JAMMU,F
JKHIN00120,SAMPARK TIMES,nan,63194.0,63194/ 96,SANJEEV KUMAR VERMA,JK,JAMMU,F
JKENG00186,STUDENT TIMES,nan,17668.0,17668/ 69,ALL INDIA STUDENT CONGRESS,JK,JAMMU,F
JKENG00746,JAGRATI TIMES,nan,111568.0,JKENG/2009/39011,VIPAN SHARMA,JK,JAMMU,M
JKENG00493,DALPATIAN TIMES,nan,77942.0,JKENG/2001/05385,BHUPINDER SINGH RAINA,JK,JAMMU,M
JKURD00359,PARISTAN TIMES,nan,34133.0,34133/ 78,ABDUL REHMAN ROUNYAL,JK,JAMMU,M
JKENG01298,DOGRA TIMES,nan,152933.0,JKENG/2020/80378,RAHUL DEV,JK,JAMMU,W
JKENG00848,AMAR MAHEE TIMES,nan,113896.0,JKENG/2011/41339,AMAN CHIB,JK,JAMMU,W
JKENG00291,THE PEOPLE TIMES,nan,58990.0,58990/ 93,MEHBOOB ALI KHAN,JK,JAMMU,W
JKHIN00381,DIPAKSHAR TIMES,दीपाक्षर टाईम्स,140274.0,JKHIN/2016/67719,DEEPAK AGGARWAL,JK,JAMMU,W
JKBIL00043,RAJOURI TIMES,nan,39965.0,39965/ 84,JIA LAL,JK,JAMMU,W
JKENG00321,THE JEHLAM TIMES,द जेहलम टाइम्स,61843.0,61843/ 94,YASHPAL KHAJURIA,JK,JAMMU,W
JKENG00536,SHABROZ TIMES,nan,82419.0,JKENG/2003/09862,FAROOQ AHMAD GANAI,JK,JAMMU,W
JKENG00818,JK FRIDAY TIMES,जेके फ्राइडे टाइम्स,106630.0,JKENG/2010/34073,RAJESH SHARMA,JK,JAMMU,W
JKENG00856,THE DHAR TIMES,nan,120871.0,JKENG/2011/48315,VISHAL DHAR,JK,JAMMU,W
JKURD00671,ZODIAC TIMES,nan,67807.0,67807/ 97,DAUD IQBAL,JK,JAMMU,W
JKENG00521,THE YOUNG TIMES,nan,82342.0,JKENG/2002/09785,BANU LANGER,JK,JAMMU,W
JKENG01162,THE IMMORTAL TIMES,nan,140647.0,JKENG/2015/68092,HARI KRISHAN SHARMA,JK,JAMMU,W
JKENG01286,ARNORA TIMES,nan,,nan,SHAKTI KUMARI,JK,JAMMU,W
JKHIN00165,BARAMULA TIMES,बारामुला टाइम्स,72182.0,72182/ 99,M.K.MAHARAJA,JK,JAMMU,W
JKURD00921,BANIHAL TIMES,बनिहाल टाइम्स,84945.0,JKURD/2004/12388,MOHD.AYOUB MALIK,JK,JAMMU,W
JKBIL00077,BAHU TIMES,बहू टाइम्स,76944.0,JKBIL/1995/04387,JAMSHED AKHTAR,JK,JAMMU,W
JKENG00204,TAWI TIMES,तवी टाइम्स,32432.0,32432/ 78,SUNIL SARAF,JK,JAMMU,W
JKENG00657,THE TRANSPARENT TIMES,THE TRANSPARENT TIMES,91864.0,JKENG/2007/19307,DR. REHMATULLAH KHORA,JK,JAMMU,W
JKURD00954,BHADERWAH TIMES,भद्रवाह टाइम्स,96600.0,JKURD/2006/24043,NUSRAT BASHIR,JK,JAMMU,W
JKHIN00322,BAHUBALI TIMES,nan,115299.0,JKHIN/2012/42742,SANJEEV MAHAJAN,JK,JAMMU,W
JKBIL00256,SAMACHAR TRACK TIMES,समाचार ट्रैक टाइम्स,106632.0,JKBIL/2010/34075,NEHA SHARMA,JK,JAMMU,W
JKHIN00117,TAWI TIMES,nan,48955.0,48955/ 87,PREM SARAF,JK,JAMMU,W
JKENG00101,JAMMU TIMES,nan,23909.0,23909/ 72,S.K.SHARMA,JK,JAMMU,W
JKURD00923,KATHUA TIMES,कठुवा टाइम्स,90550.0,JKURD/2005/17993,GOPAL AJRAWAT,JK,JAMMU,W
JKENG00293,THE SAHAYOGI TIMES,nan,62287.0,62287/ 94,RATNA MUJU,JK,JAMMU,W
JKENG00966,OCEAN TIMES,nan,122170.0,JKENG/2012/49615,KUNAL KAPOOR,JK,JAMMU,W
